,2024-07-31
OrdinarySharesNumber,4007000000.0
ShareIssued,4007000000.0
NetDebt,23454000000.0
TotalDebt,30962000000.0
TangibleBookValue,-24422000000.0
InvestedCapital,76419000000.0
WorkingCapital,-3722000000.0
NetTangibleAssets,-24422000000.0
CommonStockEquity,45457000000.0
TotalCapitalization,65078000000.0
TotalEquityGrossMinorityInterest,45457000000.0
StockholdersEquity,45457000000.0
GainsLossesNotAffectingRetainedEarnings,-1430000000.0
OtherEquityAdjustments,-1430000000.0
RetainedEarnings,1087000000.0
CapitalStock,45800000000.0
CommonStock,45800000000.0
PreferredStock,0.0
TotalLiabilitiesNetMinorityInterest,78956000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,38372000000.0
OtherNonCurrentLiabilities,2540000000.0
TradeandOtherPayablesNonCurrent,3985000000.0
NonCurrentDeferredLiabilities,12226000000.0
NonCurrentDeferredRevenue,12226000000.0
LongTermDebtAndCapitalLeaseObligation,19621000000.0
LongTermDebt,19621000000.0
CurrentLiabilities,40584000000.0
OtherCurrentLiabilities,5643000000.0
CurrentDeferredLiabilities,16249000000.0
CurrentDeferredRevenue,16249000000.0
CurrentDebtAndCapitalLeaseObligation,11341000000.0
CurrentDebt,11341000000.0
OtherCurrentBorrowings,488000000.0
CommercialPaper,10853000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,3608000000.0
PayablesAndAccruedExpenses,3743000000.0
Payables,3743000000.0
TotalTaxPayable,1439000000.0
IncomeTaxPayable,1439000000.0
AccountsPayable,2304000000.0
TotalAssets,124413000000.0
TotalNonCurrentAssets,87551000000.0
OtherNonCurrentAssets,5944000000.0
NonCurrentDeferredAssets,6262000000.0
NonCurrentDeferredTaxesAssets,6262000000.0
NonCurrentNoteReceivables,2737000000.0
NonCurrentAccountsReceivable,639000000.0
GoodwillAndOtherIntangibleAssets,69879000000.0
OtherIntangibleAssets,11219000000.0
Goodwill,58660000000.0
NetPPE,2090000000.0
AccumulatedDepreciation,-7783000000.0
GrossPPE,9873000000.0
OtherProperties,115000000.0
MachineryFurnitureEquipment,5511000000.0
Properties,4247000000.0
CurrentAssets,36862000000.0
OtherCurrentAssets,5612000000.0
Inventory,3373000000.0
OtherInventories,8000000.0
FinishedGoods,1027000000.0
WorkInProcess,83000000.0
RawMaterials,2255000000.0
Receivables,10023000000.0
OtherReceivables,267000000.0
LoansReceivable,3071000000.0
AccountsReceivable,6685000000.0
AllowanceForDoubtfulAccountsReceivable,-87000000.0
GrossAccountsReceivable,6772000000.0
CashCashEquivalentsAndShortTermInvestments,17854000000.0
OtherShortTermInvestments,10346000000.0
CashAndCashEquivalents,7508000000.0
